close,open,galaxy_score,alt_rank,correlation_rank,social_volume,social_dominance,average_sentiment,url_shares,tweets,tweet_spam,news,market_dominance,volatility,time
11192.524691,11164.927273,65.0,125,2.4,4295,39.7758844230413,3.6,1118,3241,1046,16,59.13334112510588,0.00696969,1596582000
11179.183089,11173.031324,53.0,76,2.3,4565,45.9671734971302,3.6,1303,3619,842,31,56.9029866717109,0.00702244,1596585600
11186.071918,11175.476048,68.0,73,2.4,3811,44.91984912776992,3.6,876,3068,804,21,59.41194783963362,0.00705221,1596589200
11187.730119,11168.902855,74.5,76,2.6,3885,46.85238784370478,3.6,1026,3165,1291,15,59.48742751842696,0.00691291,1596592800
11249.558499,11220.976378,66.0,87,2.7,3899,43.93239436619718,3.7,1158,2989,1113,22,59.43034490026901,0.00687222,1596596400
11256.628254,11233.927613,68.0,96,3.0,3745,42.69265845873233,3.7,916,3064,1083,22,59.42173828872041,0.00686649,1596600000
11289.506061,11295.027862,68.0,62,3.0,3955,43.313985324718,3.7,1140,3161,1244,21,59.59353935541688,0.00685757,1596603600
11278.599794,11281.569672,70.5,84,3.2,3895,41.94486323497738,3.6,1199,3046,1445,17,59.61314783555615,0.00684974,1596607200
11276.022955,11271.2466,70.0,47,3.3,4556,42.80345734686208,3.6,1660,3289,1832,43,59.57347575721161,0.00682536,1596610800
11295.499382,11285.452922,70.0,50,3.0,4649,42.63573000733676,3.6,1585,3508,2213,27,59.49114647689577,0.00660351,1596614400
11388.931746,11341.170778,80.0,48,3.1,4592,42.31088178383857,3.7,1345,3632,1965,33,59.59885732284141,0.00671418,1596618000
11397.03077,11382.103712,77.0,37,3.7,5206,44.40464005458888,3.7,1422,4128,2990,24,59.62581491655137,0.00651468,1596621600
11446.112708,11480.341943,75.0,38,3.4,5360,44.48871181938911,3.7,1322,4363,2163,33,59.42723883981456,0.00657198,1596625200
11559.756414,11462.109842,76.0,14,3.6,5951,43.43161582250767,3.7,1350,4903,3335,53,59.74138659749326,0.0074223,1596628800
11598.203885,11559.233929,78.0,32,4.2,6457,43.84761646068178,3.6,1766,5222,2571,34,59.78782879968057,0.00856044,1596632400
11612.872294,11528.640901,77.0,25,4.3,6449,44.50348492167552,3.6,1292,5345,2284,33,59.97730991424219,0.0097039,1596636000
11648.167779,11625.552923,76.5,18,4.4,6988,46.57735119642738,3.6,1555,5783,1923,20,60.12571902971583,0.01088564,1596639600
11652.695789,11637.02824,76.5,15,4.4,7895,53.15782386210611,3.7,1353,6798,1855,35,60.1692112711527,0.01191859,1596643200
11685.517623,11660.969532,78.5,14,4.8,7145,53.15782386210611,3.6,1666,5905,1831,36,60.00110975016612,0.01299345,1596646800
11663.341746,11687.145051,76.0,15,4.4,6519,51.03334899013622,3.6,1165,5588,1312,28,60.05810311178228,0.01385171,1596650400
11647.415292,11674.488691,75.0,24,4.2,6449,50.22976867357271,3.6,1273,5444,1384,23,60.20369873124379,0.01454519,1596654000
11689.396004,11678.458879,75.5,24,4.2,6334,47.50618765469137,3.6,1938,5389,1377,45,59.99041870469566,0.01532789,1596657600
11777.203941,11767.35933,76.5,18,4.2,6446,43.25593880016105,3.7,2179,5222,1380,30,60.06327572243191,0.01644609,1596661200
11628.310287,11652.787365,75.5,10,4.4,5329,48.98878470307042,3.6,1382,4169,980,27,60.17487165308911,0.01685549,1596664800
11752.81526,11695.355046,77.0,10,4.6,4231,47.71087054578259,3.5,1040,3451,1085,21,60.13538092939555,0.01763268,1596668400
11737.127339,11737.011728,76.5,12,4.6,5090,51.53908464965573,3.5,1361,4182,1760,49,59.37043594402019,0.01829018,1596672000
11689.767723,11706.535072,77.5,14,4.8,5360,52.43079330920474,3.6,1182,4593,1704,29,60.11594239784073,0.01865288,1596675600
11704.063799,11691.191433,75.5,14,4.3,4302,47.59376037172254,3.6,1064,3563,1246,19,60.16058919944469,0.01901667,1596679200
11675.160465,11668.668259,74.0,17,4.1,4262,46.50300054555373,3.6,1307,3542,1507,15,60.26858889964623,0.01920479,1596682800
11628.207826,11645.117905,71.5,20,4.0,3640,43.62416107382551,3.6,953,2959,1326,24,60.21123811440396,0.01899376,1596686400
11638.600646,11630.297743,67.5,20,3.9,3891,42.55714754456962,3.6,1011,3153,1304,27,60.16268149216695,0.01884108,1596690000
11689.940178,11678.699559,63.5,20,3.7,4051,41.67695473251029,3.6,1100,3153,1455,28,60.14547634264223,0.01867872,1596693600
11651.108643,11648.567558,72.5,17,3.7,4621,42.95807381240122,3.6,1359,3563,1775,31,60.24589079633547,0.01856795,1596697200
11731.296166,11690.92091,66.0,15,3.5,4672,40.67206407242971,3.6,1435,3746,2062,31,60.23295015958178,0.01859844,1596700800
11756.828828,11713.75192,66.5,17,3.6,5105,42.30896734626222,3.6,1956,4125,2977,44,60.34898134005275,0.01850848,1596704400
11692.495546,11709.893606,62.5,34,3.6,5702,44.60262828535669,3.7,1476,4644,2768,39,60.4082127483166,0.01843944,1596708000
11706.469976,11701.511591,71.0,19,3.4,5947,43.98668639053254,3.6,1608,4812,2200,42,60.35130644619437,0.01824966,1596711600
11774.852415,11736.465685,60.0,32,3.3,6377,43.54387162854216,3.5,1540,5270,1962,58,60.36486226597065,0.01816664,1596715200
11874.286607,11805.715053,66.5,23,3.8,5832,44.54969062714842,3.6,1301,4787,1562,46,60.44086043510033,0.01828162,1596718800
11812.274926,11833.484697,75.0,36,4.5,7142,44.41266090417263,3.6,1608,5903,1996,51,60.37560697157548,0.01821484,1596722400
11848.535886,11856.638757,83.5,53,4.4,6940,44.74244084843015,3.6,1791,5564,3702,43,60.17809839191806,0.01809481,1596726000
11839.902333,11837.304302,77.0,46,4.5,7053,45.6032587611535,3.6,1678,5681,4344,42,59.93104370845725,0.01769937,1596729600
11879.941979,11816.416194,75.5,60,4.4,6558,41.05935386927123,3.7,1474,5340,1761,36,59.92693946228811,0.01724083,1596733200
11860.717541,11878.566529,75.0,62,4.5,6335,43.5964489711651,3.6,1748,5086,1586,32,59.84800842789991,0.01662265,1596736800
11877.376222,11857.753424,74.0,44,4.3,6671,47.81050670106787,3.7,1625,5481,1528,34,59.9564430472917,0.01590978,1596740400
11856.614657,11873.659034,77.0,51,4.5,6942,51.03286039844152,3.7,1349,5804,1499,31,59.99539550129207,0.01529533,1596744000
11755.151264,11846.431506,74.5,93,4.3,6226,46.24183006535948,3.7,1395,5239,2314,43,59.81133852273012,0.01440042,1596747600
11792.70968,11741.133153,75.5,52,4.4,6080,47.73119799026535,3.7,1669,5056,1520,28,59.84470858318257,0.0135943,1596751200
11777.250173,11798.092267,74.0,78,4.2,5069,46.31338510735496,3.7,1388,4037,1867,25,59.88759513058493,0.01256982,1596754800
11802.517234,11783.81075,74.5,81,4.2,4779,40.28152393796358,3.6,1287,3757,2282,33,60.74977395165924,0.01138499,1596758400
11840.459978,11840.974724,79.0,58,4.3,4213,41.11848526254148,3.6,992,3421,2685,22,59.86008439941977,0.01016841,1596762000
11872.405776,11827.066496,77.0,56,4.3,4525,45.38160665931201,3.7,1315,3569,1876,24,59.98449737691413,0.00942785,1596765600
11851.071474,11865.545714,76.5,60,4.4,4332,46.40599892876272,3.7,1183,3540,1495,22,60.13844082298806,0.00850429,1596769200
11834.040688,11848.938233,74.5,49,4.1,3987,43.87586662264774,3.6,1067,3201,2228,18,60.02563206537494,0.00767874,1596772800
11794.412915,11809.455337,76.0,57,4.2,3806,44.2300987797792,3.7,1113,3084,2622,24,60.04259070834441,0.00731296,1596776400
11835.657141,11817.364034,70.0,49,4.0,4157,44.4789214637278,3.7,1088,3311,2121,24,59.87193810871819,0.00712139,1596780000
11800.874841,11817.158462,73.5,48,3.8,4780,45.80737901293723,3.6,1390,3702,2147,24,59.82230445806729,0.00689326,1596783600
11845.838918,11820.388793,70.0,50,3.6,4941,45.55176546510556,3.7,1214,4036,2232,32,59.75040125447821,0.00682864,1596787200
11833.066693,11856.556449,73.5,75,3.9,4619,41.62386230512751,3.7,1215,3672,2871,38,59.68216946184469,0.00672855,1596790800
11817.513944,11819.09294,73.0,58,3.7,4519,43.0791229742612,3.7,1255,3670,2321,38,59.66571604319051,0.00667051,1596794400
11768.30438,11798.358034,74.5,52,3.5,5195,43.75842318059299,3.7,1582,4106,3066,47,59.71056928569607,0.0065159,1596798000
11765.16542,11775.393577,74.0,80,3.5,5827,43.36210745646674,3.6,1469,4782,2987,55,59.66407910146931,0.00629798,1596801600
11766.056168,11761.665372,68.5,137,3.5,5416,40.52982114794583,3.6,1427,4309,2678,57,59.60467976459838,0.00619414,1596805200
11650.304032,11646.046347,81.5,119,3.4,6637,44.69962284482759,3.6,1725,5536,2375,40,59.84920656590672,0.00641164,1596808800
11674.640856,11671.438411,81.5,112,3.6,7281,47.01666020922124,3.7,1900,6083,2682,42,59.81104946311427,0.00625384,1596812400
11618.123324,11564.962363,72.0,75,2.6,7099,47.58680788309425,3.7,2088,5931,2209,34,60.10413634359934,0.00657868,1596816000
11563.674841,11509.27644,70.0,82,2.5,6334,44.42729887073017,3.7,2033,5253,2005,35,60.35779866246776,0.00711154,1596819600
11507.492059,11559.686501,72.0,63,3.2,6382,46.70667447306791,3.6,2173,5157,1902,40,60.16868193498786,0.0078282,1596823200
11524.45738,11534.07878,68.0,86,2.6,5680,43.68894700407661,3.6,1612,4688,1279,34,60.12202859896638,0.00840155,1596826800
